"구분자(PK)","공구 대분류 코드","공구 대분류","공구 중분류 코드","공구 중분류","공구 이름","공구 모델","과금기준","요금","요금(과금기준 + 요금)","수량","장소 PK","대여장소명","상세주소","위치(위도,경도)","위도","경도","웹사이트주소","전화번호","평일오픈시간","평일클로즈시간","토요일오픈시간","토요일클로즈시간","일요일오픈시간","일요일클로즈시간","공휴일오픈시간","공휴일클로즈시간","생성일시"
"14357","2","전동공구","21","전동드릴","전기진동드릴","","1회","0","무료","1","498","청구동 공구대여소","서울특별시 중구 신당동 333-17","37.557083,127.014687","37.557083","127.014687","","02-3396-6978","0900","1800","","","","","","","20220624174805"
"13489","2","전동공구","21","전동드릴","전기진동드릴","","1회","0","무료","2","491","필동 공구대여소","서울특별시 중구 필동2가 19-17","37.5603732,126.9955632","37.5603732","126.9955632","","02-3396-6595","0900","1800","","","","","","","20220614154705"
"16635","2","전동공구","21","전동드릴","전기해머드릴","","1일","0","1일 10000원","1","280","문정1동 주민센터","서울특별시 송파구 동남로 116","37.49007,127.12418","37.49007","127.12418","","02-2147-4510","0900","1800","","","","","","","20240610151807"
"17255","2","전동공구","21","전동드릴","전동 드라이버(전동 스크류드라이버)","","1회","0","무료","1","160","휘경제2동 공구대여소","서울특별시 동대문구 휘경동 367-1","37.5902093,127.0685788","37.5902093","127.0685788","","02-2171-6452","0900","1800","","","","","","","20250519092902"
"16065","2","전동공구","21","전동드릴","전동 드릴","","1회","0","무료","3","87","자양4동 생활공구대여소","서울특별시 광진구 자양동 63-1","37.5341115,127.0662969","37.5341115","127.0662969","","02-450-1823","0900","1800","","","","","","","20231113114349"
"15669","2","전동공구","21","전동드릴","전동 드릴","","1회","0","무료","2","122","중계1동주민센터 공구 대여소","서울특별시 노원구 중계동 359-5","37.6525986,127.0775275","37.6525986","127.0775275","","02-2116-2652","0900","1800","","","","","","","20230525165150"
"12188","2","전동공구","21","전동드릴","전동 드릴","","1회","0","무료","1","13064","상도4동주민센터","인천광역시 강화군 강화읍 갑곳리","37.7360413,126.5217583","37.7360413","126.5217583","","02-823-0859","0900","1800","","","","","","","20201127172320"
"7801","2","전동공구","21","전동드릴","전동 드릴","","1일","0","무료","1","176","우리동네 무료 공구 대여소","서울특별시 마포구 공덕동 105-113","37.5501344,126.9578303","37.5501344","126.9578303","","02-3153-6555","0900","1800","","","","","","","20180125110000"
"3598","2","전동공구","21","전동드릴","전동 드릴","","1일","0","1일 10000원","1","228","방아골캠핑공구도서관","서울특별시 도봉구 시루봉로17길 42","37.66931,127.03259","37.66931","127.03259","","02-3491-0500","0900","1800","","","","","","","20180125110000"
"7095","2","전동공구","21","전동드릴","전동 드릴","","1일","0","무료","1","160","휘경제2동 공구대여소","서울특별시 동대문구 휘경동 367-1","37.5902093,127.0685788","37.5902093","127.0685788","","02-2171-6452","0900","1800","","","","","","","20180125110000"
"4826","2","전동공구","21","전동드릴","전동 드릴","","1일","0","무료","1","285","잠실3동 주민센터","서울특별시 송파구 잠실동 27-4","37.5133,127.09438","37.5133","127.09438","","02-2147-4660","0900","1800","","","","","","","20180123173300"
"17289","2","전동공구","21","전동드릴","전동 드릴 세트","","1일","0","1일 2000원","1","13235","안암동 주민센터","고려대로 16","37.5858532,127.0213937","37.5858532","127.0213937","","02-2241-5206","0900","1800","","","","","","","20250623171844"
"17183","2","전동공구","21","전동드릴","전동 무선드릴","","1회","0","무료","2","13383","신정1동주민센터 공구대여소","양천구 중앙로32길 1","37.5185289,126.8542636","37.5185289","126.8542636","","02-2620-4193","","","","","","","","","20250304092157"
"16605","2","전동공구","21","전동드릴","전동 무선드릴","","1회","0","무료","2","13384","신정2동주민센터 공구대여소","목동동로 152","37.5191665,126.8705563","37.5191665","126.8705563","","02-2620-4222","","","","","","","","","20240522150500"
"16571","2","전동공구","21","전동드릴","전동 무선드릴","","1회","0","무료","2","13378","목1동주민센터 공구대여소","서울특별시 양천구 목동 919-3","37.5303399,126.8711141","37.5303399","126.8711141","","02-2620-3948","","","","","","","","","20240520113611"
"16546","2","전동공구","21","전동드릴","전동 무선드릴","","1회","0","무료","2","13381","신월1동주민센터 공구대여소","곰달래로1길 38","37.532808,126.831487","37.532808","126.831487","","02-2620-4048","","","","","","","","","20240517160230"
"16518","2","전동공구","21","전동드릴","전동 무선드릴","","1회","0","무료","2","13388","신월4동주민센터 공구대여소","서울특별시 양천구 신월동 425-2","37.5246218,126.8401341","37.5246218","126.8401341","","02-2620-4126","0900","1800","","","","","","","20240516202822"
"16504","2","전동공구","21","전동드릴","전동 무선드릴","","1회","0","무료","1","13380","목5동주민센터 공구대여소","서울특별시 양천구 목동 908-32","37.5371201,126.8816206","37.5371201","126.8816206","","02-2620-4032","0900","1800","","","","","","","20240516171011"
"16463","2","전동공구","21","전동드릴","전동 무선드릴","","1회","0","무료","2","13389","신월6동주민센터 공구대여소","서울특별시 양천구 신월동 1078-1","37.5179812,126.8451211","37.5179812","126.8451211","","02-2620-4160","0900","1800","","","","","","","20240516160143"
"16439","2","전동공구","21","전동드릴","전동 무선드릴","","1회","0","무료","2","13385","신정4동주민센터 공구대여소","서울특별시 양천구 신정동 949-5","37.5245455,126.8558042","37.5245455","126.8558042","","02-2620-4269","","","","","","","","","20240516154715"
"16402","2","전동공구","21","전동드릴","전동 무선드릴","","1회","0","무료","2","13386","목3동주민센터 공구대여소","서울특별시 양천구 목동 642-1","37.5448009,126.8644431","37.5448009","126.8644431","","02-2084-5298","0900","1800","","","","","","","20240514091315"
"16388","2","전동공구","21","전동드릴","전동 무선드릴","","1회","0","무료","2","13387","신월3동주민센터 공구대여소","남부순환로54길 5","37.5336234,126.8291541","37.5336234","126.8291541","","02-2620-4093","","","","","","","","","20240513163448"
"13875","2","전동공구","21","전동드릴","전동 임팩트 드릴","","1일","0","1일 10000원","1","281","문정2동 주민센터","서울특별시 송파구 중대로 16","37.48989,127.11091","37.48989","127.11091","","02-2147-4540","0900","1800","","","","","","","20220620174543"
"617","2","전동공구","21","전동드릴","전동드라이버","","1일","0","1일 500원","0","63","신림동 공구대여소","서울특별시 관악구 봉천로 224","37.4894621,126.9261574","37.4894621","126.9261574","","02-879-4505","0900","1800","","","","","","","20180123173300"
"8102","2","전동공구","21","전동드릴","전동드라이버(해머기능없음)","","1회","0","무료","1","39","송천동 공구대여소","서울특별시 강북구 미아동 860-56","37.618282,127.023838","37.618282","127.023838","","02-3778-4152","0900","1800","","","","","","","20180202113000"
"17493","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","333","우리동네 공구도서관(문래동)","서울특별시 영등포구 문래동3가 55-16","37.51712,126.89953","37.51712","126.89953","","02-2670-1175","0900","1800","","","","","","","20251001171735"
"17491","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","2","13502","우리동네공구도서관(신길7동주민센터)","서울 영등포구 여의대방로43길 10","37.506392,126.921475","37.506392","126.921475","","0226701355","0900","1800","","","","","","","20250923200543"
"17465","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","13516","신설동 주민센터","천호대로 26 2층","37.5738924,127.0260332","37.5738924","127.0260332","","02-2171-6713","0900","1800","","","","","","","20250911161245"
"17459","2","전동공구","21","전동드릴","전동드릴","","1일","0","무료","1","455","불광2동 공구도서관","서울특별시 은평구 연서로41길 18","37.6263831,126.9272663","37.6263831","126.9272663","","02-351-5063","0900","1800","","","","","","","20250910173421"
"17432","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","86","자양3동 생활공구대여소","서울특별시 광진구 자양동 497-2","37.5337944,127.0707009","37.5337944","127.0707009","","02-450-1802","0900","1800","","","","","","","20250831174219"
"17431","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","86","자양3동 생활공구대여소","서울특별시 광진구 자양동 497-2","37.5337944,127.0707009","37.5337944","127.0707009","","02-450-1802","0900","1800","","","","","","","20250831174024"
"17415","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","3","2435","공항동 주민센터 공구대여소","서울특별시 강서구 공항동 60-28","37.5588219,126.8101479","37.5588219","126.8101479","","02-2600-7999","0900","1800","","","","","","","20250825180321"
"17414","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","2435","공항동 주민센터 공구대여소","서울특별시 강서구 공항동 60-28","37.5588219,126.8101479","37.5588219","126.8101479","","02-2600-7999","0900","1800","","","","","","","20250825163201"
"17413","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","2435","공항동 주민센터 공구대여소","서울특별시 강서구 공항동 60-28","37.5588219,126.8101479","37.5588219","126.8101479","","02-2600-7999","0900","1800","","","","","","","20250825163036"
"17399","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","96","고척1동 공구대여소","서울특별시 구로구 고척동 82-9","37.50045,126.8628465","37.50045","126.8628465","","02-2620-7804","0900","1800","","","","","","","20250812152058"
"17260","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","247","송정동 공구대여소","서울특별시 성동구 동일로43길 13","37.55453,127.06957","37.55453","127.06957","","02-2286-7509","0900","1800","","","","","","","20250609163821"
"17251","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","13509","우리동네 공구도서관(대림1동)","디지털로 441","37.4954685,126.905818","37.4954685","126.905818","","02-2670-1470","0900","1800","","","","","","","20250513122418"
"17245","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","13510","우리동네 공구도서관(당산2동)","서울특별시 영등포구 당산동4가 80-5","37.5310483,126.8973273","37.5310483","126.8973273","","02-2670-1380","0900","1800","","","","","","","20250513114246"
"17206","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","3","13267","송중동주민센터","서울특별시 강북구 미아동 87-141","37.616099,127.033738","37.616099","127.033738","","02-3778-4104","0900","1800","","","","","","","20250325100440"
"17187","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","13220","미아동주민센터","서울특별시 강북구 미아동 197-1","37.6270736,127.0269791","37.6270736","127.0269791","","02-3778-4054","0900","1800","","","","","","","20250318104324"
"17044","2","전동공구","21","전동드릴","전동드릴","","1회","0","무료","1","338","우리동네 공구도서관(대림3동)","서울특별시 영등포구 가마산로 364, 1층 대림3동주민센터","37.5009455,126.8990315","37.5009455","126.8990315","","02-2670-1426","0900","1800","","","","","","","20241204122621"
